PC1,PC2,Prediction,TruePositive,FalsePositive,TrueNegative,FalseNegative
1.2523462431548857,0.5391172205408483,1,0,1,0,0
1.2113109836280143,0.5419840745468413,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2515333288326487,0.5342301203292849,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.1772768784002419,0.36956581182289877,1,0,1,0,0
1.2528952482870175,0.5364076275386848,1,0,1,0,0
1.2515333288326487,0.5342301203292849,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2515333288326487,0.5342301203292849,1,0,1,0,0
1.2538808859047288,0.5395707483087676,1,0,1,0,0
1.2515333288326487,0.5342301203292849,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.251117821785209,0.5517247044241345,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2176119401480983,0.5008161051730172,1,0,1,0,0
1.2497511615107364,0.5492758622721146,1,0,1,0,0
1.2539971468921651,0.5391300349368714,1,0,1,0,0
1.1863747984942403,0.40404751321897386,1,1,0,0,0
